timestamp,taxi_passengers,is_anomaly
2014-08-07 17:00:00,17549,0
2014-08-07 17:30:00,15247,0
2014-08-07 18:00:00,12292,0
2014-08-07 18:30:00,13296,0
2014-08-07 19:00:00,11909,0
2014-08-07 19:30:00,9995,0
2014-08-07 20:00:00,8753,0
2014-08-07 20:30:00,8783,0
2014-08-07 21:00:00,7481,0
2014-08-07 21:30:00,6890,0
2014-08-07 22:00:00,6813,0
2014-08-07 22:30:00,6254,0
2014-08-07 23:00:00,5521,0
2014-08-07 23:30:00,5146,0
2014-08-08 00:00:00,3577,0
2014-08-08 00:30:00,3786,0
2014-08-08 01:00:00,5568,0
2014-08-08 01:30:00,5818,0
2014-08-08 02:00:00,6247,0
2014-08-08 02:30:00,7173,0
2014-08-08 03:00:00,6851,0
2014-08-08 03:30:00,8651,0
2014-08-08 04:00:00,8408,0
2014-08-08 04:30:00,10329,0
2014-08-08 05:00:00,12162,0
2014-08-08 05:30:00,12057,0
2014-08-08 06:00:00,15362,0
2014-08-08 06:30:00,15908,0
2014-08-08 07:00:00,17278,0
2014-08-08 07:30:00,17151,0
2014-08-08 08:00:00,17288,0
2014-08-08 08:30:00,18841,0
2014-08-08 09:00:00,20746,0
2014-08-08 09:30:00,20875,0
2014-08-08 10:00:00,22344,0
2014-08-08 10:30:00,22420,0
2014-08-08 11:00:00,22214,0
2014-08-08 11:30:00,23668,0
2014-08-08 12:00:00,24081,0
2014-08-08 12:30:00,22335,0
2014-08-08 13:00:00,23096,0
2014-08-08 13:30:00,22424,0
2014-08-08 14:00:00,21992,0
2014-08-08 14:30:00,21015,0
2014-08-08 15:00:00,19303,0
2014-08-08 15:30:00,20528,0
2014-08-08 16:00:00,17565,0
2014-08-08 16:30:00,16624,0
2014-08-08 17:00:00,16706,0
2014-08-08 17:30:00,15144,0
2014-08-08 18:00:00,13163,0
2014-08-08 18:30:00,12073,0
2014-08-08 19:00:00,11291,0
2014-08-08 19:30:00,9930,0
2014-08-08 20:00:00,9717,0
2014-08-08 20:30:00,7268,0
2014-08-08 21:00:00,7585,0
2014-08-08 21:30:00,7725,0
2014-08-08 22:00:00,5993,0
2014-08-08 22:30:00,4589,0
2014-08-08 23:00:00,4335,0
2014-08-08 23:30:00,4713,0
2014-08-09 00:00:00,3500,0
2014-08-09 00:30:00,5056,0
2014-08-09 01:00:00,2800,0
2014-08-09 01:30:00,5920,0
2014-08-09 02:00:00,3451,0
2014-08-09 02:30:00,5620,0
2014-08-09 03:00:00,5476,0
2014-08-09 03:30:00,7786,0
2014-08-09 04:00:00,7380,0
2014-08-09 04:30:00,8032,0
2014-08-09 05:00:00,9657,0
2014-08-09 05:30:00,10626,0
2014-08-09 06:00:00,10451,0
2014-08-09 06:30:00,13407,0
2014-08-09 07:00:00,12156,0
2014-08-09 07:30:00,16002,0
2014-08-09 08:00:00,15735,0
2014-08-09 08:30:00,17632,0
2014-08-09 09:00:00,17176,0
2014-08-09 09:30:00,17712,0
2014-08-09 10:00:00,19449,0
2014-08-09 10:30:00,18923,0
2014-08-09 11:00:00,18489,0
2014-08-09 11:30:00,19861,0
2014-08-09 12:00:00,18898,0
2014-08-09 12:30:00,19921,0
2014-08-09 13:00:00,20830,0
2014-08-09 13:30:00,20161,0
2014-08-09 14:00:00,18929,0
2014-08-09 14:30:00,18214,0
2014-08-09 15:00:00,17403,0
2014-08-09 15:30:00,16360,0
2014-08-09 16:00:00,16284,0
2014-08-09 16:30:00,14935,0
2014-08-09 17:00:00,13765,0
2014-08-09 17:30:00,13260,0
2014-08-09 18:00:00,10385,0
2014-08-09 18:30:00,12520,0
2014-08-09 19:00:00,10433,0
2014-08-09 19:30:00,7823,0
2014-08-09 20:00:00,8092,0
2014-08-09 20:30:00,6226,0
2014-08-09 21:00:00,5911,0
2014-08-09 21:30:00,4937,0
2014-08-09 22:00:00,5945,0
2014-08-09 22:30:00,3072,0
2014-08-09 23:00:00,3989,0
2014-08-09 23:30:00,2749,0
2014-08-10 00:00:00,3983,0
2014-08-10 00:30:00,3814,0
2014-08-10 01:00:00,3147,0
2014-08-10 01:30:00,5760,0
2014-08-10 02:00:00,6322,0
2014-08-10 02:30:00,5201,0
2014-08-10 03:00:00,6760,0
2014-08-10 03:30:00,7010,0
2014-08-10 04:00:00,8194,0
2014-08-10 04:30:00,10164,0
2014-08-10 05:00:00,9714,0
2014-08-10 05:30:00,12389,0
2014-08-10 06:00:00,11769,0
2014-08-10 06:30:00,12969,0
2014-08-10 07:00:00,15582,0
2014-08-10 07:30:00,15281,0
2014-08-10 08:00:00,14374,0
2014-08-10 08:30:00,17049,0
2014-08-10 09:00:00,16631,0
2014-08-10 09:30:00,17016,0
2014-08-10 10:00:00,18174,0
2014-08-10 10:30:00,19651,0
2014-08-10 11:00:00,18836,0
2014-08-10 11:30:00,18810,0
2014-08-10 12:00:00,19696,0
2014-08-10 12:30:00,20255,0
2014-08-10 13:00:00,19170,0
2014-08-10 13:30:00,18345,0
2014-08-10 14:00:00,17190,0
2014-08-10 14:30:00,17725,0
2014-08-10 15:00:00,18332,0
2014-08-10 15:30:00,17671,0
2014-08-10 16:00:00,16631,0
2014-08-10 16:30:00,14921,0
2014-08-10 17:00:00,14174,0
2014-08-10 17:30:00,14058,0
2014-08-10 18:00:00,11305,0
2014-08-10 18:30:00,11247,0
2014-08-10 19:00:00,8432,0
2014-08-10 19:30:00,9484,0
2014-08-10 20:00:00,7639,0
2014-08-10 20:30:00,6205,0
2014-08-10 21:00:00,6961,0
2014-08-10 21:30:00,4764,0
2014-08-10 22:00:00,4377,0
2014-08-10 22:30:00,5838,0
2014-08-10 23:00:00,3435,0
2014-08-10 23:30:00,3543,0
2014-08-11 00:00:00,4053,0
2014-08-11 00:30:00,5306,0
2014-08-11 01:00:00,3444,0
2014-08-11 01:30:00,6300,0
2014-08-11 02:00:00,5637,0
2014-08-11 02:30:00,6247,0
2014-08-11 03:00:00,6577,0
2014-08-11 03:30:00,8083,0
2014-08-11 04:00:00,10376,0
2014-08-11 04:30:00,10449,0
2014-08-11 05:00:00,10672,0
2014-08-11 05:30:00,12321,0
2014-08-11 06:00:00,14227,0
2014-08-11 06:30:00,15069,0
2014-08-11 07:00:00,15975,0
2014-08-11 07:30:00,17804,0
2014-08-11 08:00:00,18688,0
2014-08-11 08:30:00,18538,0
2014-08-11 09:00:00,18773,0
2014-08-11 09:30:00,21499,0
2014-08-11 10:00:00,23253,0
2014-08-11 10:30:00,21643,0
2014-08-11 11:00:00,22573,0
2014-08-11 11:30:00,24004,0
2014-08-11 12:00:00,24391,0
2014-08-11 12:30:00,22973,0
2014-08-11 13:00:00,23686,0
2014-08-11 13:30:00,22900,0
2014-08-11 14:00:00,21322,0
2014-08-11 14:30:00,19483,0
2014-08-11 15:00:00,19577,0
2014-08-11 15:30:00,19695,0
2014-08-11 16:00:00,18735,0
2014-08-11 16:30:00,16918,0
2014-08-11 17:00:00,15494,0
2014-08-11 17:30:00,13720,0
2014-08-11 18:00:00,12455,0
2014-08-11 18:30:00,12501,0
2014-08-11 19:00:00,10159,0
2014-08-11 19:30:00,10267,0
2014-08-11 20:00:00,8561,0
2014-08-11 20:30:00,7858,0
2014-08-11 21:00:00,8994,0
2014-08-11 21:30:00,6539,0
2014-08-11 22:00:00,5557,0
2014-08-11 22:30:00,5161,0
2014-08-11 23:00:00,3734,0
2014-08-11 23:30:00,5750,0
2014-08-12 00:00:00,5278,0
2014-08-12 00:30:00,4253,0
2014-08-12 01:00:00,5096,0
2014-08-12 01:30:00,4763,0
2014-08-12 02:00:00,6149,0
2014-08-12 02:30:00,5426,0
2014-08-12 03:00:00,7508,0
2014-08-12 03:30:00,9400,0
2014-08-12 04:00:00,9557,0
2014-08-12 04:30:00,9807,0
2014-08-12 05:00:00,12178,0
2014-08-12 05:30:00,14159,0
2014-08-12 06:00:00,14384,0
2014-08-12 06:30:00,15078,0
2014-08-12 07:00:00,15539,0
2014-08-12 07:30:00,17669,0
2014-08-12 08:00:00,19937,0
2014-08-12 08:30:00,17787,0
2014-08-12 09:00:00,21087,0
2014-08-12 09:30:00,21217,0
2014-08-12 10:00:00,22978,0
2014-08-12 10:30:00,22197,0
2014-08-12 11:00:00,20955,0
2014-08-12 11:30:00,24514,0
2014-08-12 12:00:00,22072,0
2014-08-12 12:30:00,23561,0
2014-08-12 13:00:00,22584,0
2014-08-12 13:30:00,22268,0
2014-08-12 14:00:00,21877,0
2014-08-12 14:30:00,20662,0
2014-08-12 15:00:00,20454,0
2014-08-12 15:30:00,19646,0
2014-08-12 16:00:00,19041,0
2014-08-12 16:30:00,17420,0
2014-08-12 17:00:00,16436,0
2014-08-12 17:30:00,16063,0
2014-08-12 18:00:00,13078,0
2014-08-12 18:30:00,12655,0
2014-08-12 19:00:00,11801,0
2014-08-12 19:30:00,11107,0
2014-08-12 20:00:00,9149,0
2014-08-12 20:30:00,8278,0
2014-08-12 21:00:00,7018,0
2014-08-12 21:30:00,7493,0
2014-08-12 22:00:00,5575,0
2014-08-12 22:30:00,5848,0
2014-08-12 23:00:00,4831,0
2014-08-12 23:30:00,4703,0
2014-08-13 00:00:00,3621,0
2014-08-13 00:30:00,4724,0
2014-08-13 01:00:00,4889,0
2014-08-13 01:30:00,4113,0
2014-08-13 02:00:00,5240,0
2014-08-13 02:30:00,6138,0
2014-08-13 03:00:00,6071,0
2014-08-13 03:30:00,7225,0
2014-08-13 04:00:00,10375,0
2014-08-13 04:30:00,9455,0
2014-08-13 05:00:00,10733,0
2014-08-13 05:30:00,11482,0
2014-08-13 06:00:00,14781,0
2014-08-13 06:30:00,15735,0
2014-08-13 07:00:00,16435,0
2014-08-13 07:30:00,17388,0
2014-08-13 08:00:00,18006,0
2014-08-13 08:30:00,19173,0
2014-08-13 09:00:00,19766,0
2014-08-13 09:30:00,21625,0
2014-08-13 10:00:00,22321,0
2014-08-13 10:30:00,23029,0
2014-08-13 11:00:00,24325,0
2014-08-13 11:30:00,23487,0
2014-08-13 12:00:00,23507,0
2014-08-13 12:30:00,23724,0
2014-08-13 13:00:00,21452,0
2014-08-13 13:30:00,22303,0
2014-08-13 14:00:00,20557,0
2014-08-13 14:30:00,22360,0
2014-08-13 15:00:00,19910,0
2014-08-13 15:30:00,20819,0
2014-08-13 16:00:00,19249,0
2014-08-13 16:30:00,16878,0
2014-08-13 17:00:00,14853,0
2014-08-13 17:30:00,14101,0
2014-08-13 18:00:00,14630,0
2014-08-13 18:30:00,12342,0
2014-08-13 19:00:00,10233,0
2014-08-13 19:30:00,10099,0
2014-08-13 20:00:00,10554,0
2014-08-13 20:30:00,9486,0
2014-08-13 21:00:00,6916,0
2014-08-13 21:30:00,6747,0
2014-08-13 22:00:00,6322,0
2014-08-13 22:30:00,4116,0
2014-08-13 23:00:00,4487,0
2014-08-13 23:30:00,4354,0
2014-08-14 00:00:00,4923,0
2014-08-14 00:30:00,4270,0
2014-08-14 01:00:00,3795,0
2014-08-14 01:30:00,5559,0
2014-08-14 02:00:00,5318,0
2014-08-14 02:30:00,5518,0
2014-08-14 03:00:00,6314,0
2014-08-14 03:30:00,8021,0
2014-08-14 04:00:00,10360,0
2014-08-14 04:30:00,10139,0
2014-08-14 05:00:00,12277,0
2014-08-14 05:30:00,10802,0
2014-08-14 06:00:00,13129,0
2014-08-14 06:30:00,13994,0
2014-08-14 07:00:00,15961,0
2014-08-14 07:30:00,17936,0
2014-08-14 08:00:00,17962,0
2014-08-14 08:30:00,18405,0
2014-08-14 09:00:00,21063,0
2014-08-14 09:30:00,20489,0
2014-08-14 10:00:00,21985,0
2014-08-14 10:30:00,21767,0
2014-08-14 11:00:00,23100,0
2014-08-14 11:30:00,22614,0
2014-08-14 12:00:00,23636,0
2014-08-14 12:30:00,23418,0
2014-08-14 13:00:00,24463,0
2014-08-14 13:30:00,22235,0
2014-08-14 14:00:00,20987,0
2014-08-14 14:30:00,20169,0
2014-08-14 15:00:00,19827,0
2014-08-14 15:30:00,19700,0
2014-08-14 16:00:00,17828,0
2014-08-14 16:30:00,18535,0
2014-08-14 17:00:00,16341,0
2014-08-14 17:30:00,14219,0
2014-08-14 18:00:00,13429,0
2014-08-14 18:30:00,12088,0
2014-08-14 19:00:00,11561,0
2014-08-14 19:30:00,9459,0
2014-08-14 20:00:00,10225,0
2014-08-14 20:30:00,7914,0
2014-08-14 21:00:00,7104,0
2014-08-14 21:30:00,7239,0
2014-08-14 22:00:00,5233,0
2014-08-14 22:30:00,5299,0
2014-08-14 23:00:00,6347,0
2014-08-14 23:30:00,5007,0
2014-08-15 00:00:00,4835,0
2014-08-15 00:30:00,4297,0
2014-08-15 01:00:00,4118,0
2014-08-15 01:30:00,6699,0
2014-08-15 02:00:00,5704,0
2014-08-15 02:30:00,8019,0
2014-08-15 03:00:00,6747,0
2014-08-15 03:30:00,9203,0
2014-08-15 04:00:00,9035,0
2014-08-15 04:30:00,10612,0
2014-08-15 05:00:00,12392,0
2014-08-15 05:30:00,12952,0
2014-08-15 06:00:00,14442,0
2014-08-15 06:30:00,13750,0
2014-08-15 07:00:00,15812,0
2014-08-15 07:30:00,18956,0
2014-08-15 08:00:00,18216,0
2014-08-15 08:30:00,19655,0
2014-08-15 09:00:00,20174,0
2014-08-15 09:30:00,20601,0
2014-08-15 10:00:00,20572,0
2014-08-15 10:30:00,21386,0
2014-08-15 11:00:00,24032,0
2014-08-15 11:30:00,22858,0
2014-08-15 12:00:00,22048,0
2014-08-15 12:30:00,22198,0
2014-08-15 13:00:00,23385,0
2014-08-15 13:30:00,21541,0
2014-08-15 14:00:00,21267,0
2014-08-15 14:30:00,20205,0
2014-08-15 15:00:00,19298,0
2014-08-15 15:30:00,20719,0
2014-08-15 16:00:00,18287,0
2014-08-15 16:30:00,17063,0
2014-08-15 17:00:00,15699,0
2014-08-15 17:30:00,15570,0
2014-08-15 18:00:00,13849,0
2014-08-15 18:30:00,12833,0
2014-08-15 19:00:00,11528,0
2014-08-15 19:30:00,9993,0
2014-08-15 20:00:00,8815,0
2014-08-15 20:30:00,6811,0
2014-08-15 21:00:00,6901,0
2014-08-15 21:30:00,8231,0
2014-08-15 22:00:00,4841,0
2014-08-15 22:30:00,5303,0
2014-08-15 23:00:00,5182,0
2014-08-15 23:30:00,5633,0
2014-08-16 00:00:00,6126,0
2014-08-16 00:30:00,3751,0
2014-08-16 01:00:00,3570,0
2014-08-16 01:30:00,5457,0
2014-08-16 02:00:00,5242,0
2014-08-16 02:30:00,7258,0
2014-08-16 03:00:00,6923,0
2014-08-16 03:30:00,6594,0
2014-08-16 04:00:00,7842,0
2014-08-16 04:30:00,9276,0
2014-08-16 05:00:00,10329,0
2014-08-16 05:30:00,10048,0
2014-08-16 06:00:00,10460,0
2014-08-16 06:30:00,11761,0
2014-08-16 07:00:00,14564,0
2014-08-16 07:30:00,14938,0
2014-08-16 08:00:00,14532,0
2014-08-16 08:30:00,16429,0
2014-08-16 09:00:00,16107,0
2014-08-16 09:30:00,18136,0
2014-08-16 10:00:00,18235,0
2014-08-16 10:30:00,18944,0
2014-08-16 11:00:00,19659,0
2014-08-16 11:30:00,20077,0
2014-08-16 12:00:00,20047,0
2014-08-16 12:30:00,20964,0
2014-08-16 13:00:00,21648,0
2014-08-16 13:30:00,20072,0
2014-08-16 14:00:00,18776,0
2014-08-16 14:30:00,18948,0
2014-08-16 15:00:00,17075,0
2014-08-16 15:30:00,16209,0
2014-08-16 16:00:00,15303,0
2014-08-16 16:30:00,15295,0
2014-08-16 17:00:00,15061,0
2014-08-16 17:30:00,14823,0
2014-08-16 18:00:00,13059,0
2014-08-16 18:30:00,11513,0
2014-08-16 19:00:00,9378,0
2014-08-16 19:30:00,8999,0
2014-08-16 20:00:00,8434,0
2014-08-16 20:30:00,7032,0
2014-08-16 21:00:00,7833,0
2014-08-16 21:30:00,4997,0
2014-08-16 22:00:00,4500,0
2014-08-16 22:30:00,4912,0
2014-08-16 23:00:00,5878,0
2014-08-16 23:30:00,2618,0
2014-08-17 00:00:00,3323,0
2014-08-17 00:30:00,5098,0
2014-08-17 01:00:00,3729,0
2014-08-17 01:30:00,6256,0
2014-08-17 02:00:00,4414,0
2014-08-17 02:30:00,6511,0
2014-08-17 03:00:00,6272,0
2014-08-17 03:30:00,7497,0
2014-08-17 04:00:00,7171,0
2014-08-17 04:30:00,7653,0
2014-08-17 05:00:00,10549,0
2014-08-17 05:30:00,10532,0
2014-08-17 06:00:00,11265,0
2014-08-17 06:30:00,12159,0
2014-08-17 07:00:00,13234,0
2014-08-17 07:30:00,16144,0
2014-08-17 08:00:00,15261,0
2014-08-17 08:30:00,16436,0
2014-08-17 09:00:00,19230,0
2014-08-17 09:30:00,18000,0
2014-08-17 10:00:00,18923,0
2014-08-17 10:30:00,19685,0
2014-08-17 11:00:00,19490,0
2014-08-17 11:30:00,19381,0
2014-08-17 12:00:00,21023,0
2014-08-17 12:30:00,20187,0
2014-08-17 13:00:00,19223,0
2014-08-17 13:30:00,18282,0
2014-08-17 14:00:00,18002,0
2014-08-17 14:30:00,17527,0
2014-08-17 15:00:00,15932,0
2014-08-17 15:30:00,17809,0
2014-08-17 16:00:00,16081,0
2014-08-17 16:30:00,15490,0
2014-08-17 17:00:00,12935,0
2014-08-17 17:30:00,12656,0
2014-08-17 18:00:00,11807,0
2014-08-17 18:30:00,11016,0
2014-08-17 19:00:00,9764,0
2014-08-17 19:30:00,7942,0
2014-08-17 20:00:00,8873,0
2014-08-17 20:30:00,7698,0
2014-08-17 21:00:00,6403,0
2014-08-17 21:30:00,6478,0
2014-08-17 22:00:00,6038,0
2014-08-17 22:30:00,5724,0
2014-08-17 23:00:00,4403,0
2014-08-17 23:30:00,3816,0
2014-08-18 00:00:00,4216,0
2014-08-18 00:30:00,5391,0
2014-08-18 01:00:00,4352,0
2014-08-18 01:30:00,4569,0
2014-08-18 02:00:00,6276,0
2014-08-18 02:30:00,6919,0
2014-08-18 03:00:00,7803,0
2014-08-18 03:30:00,7520,0
2014-08-18 04:00:00,9440,0
2014-08-18 04:30:00,11011,0
2014-08-18 05:00:00,11034,0
2014-08-18 05:30:00,12384,0
2014-08-18 06:00:00,13561,0
2014-08-18 06:30:00,16216,0
2014-08-18 07:00:00,16901,0
2014-08-18 07:30:00,16248,0
2014-08-18 08:00:00,17183,0
2014-08-18 08:30:00,19920,0
2014-08-18 09:00:00,20134,0
2014-08-18 09:30:00,21524,0
2014-08-18 10:00:00,21979,0
2014-08-18 10:30:00,23107,0
2014-08-18 11:00:00,21385,0
2014-08-18 11:30:00,22483,0
2014-08-18 12:00:00,23200,0
2014-08-18 12:30:00,23108,0
2014-08-18 13:00:00,21928,0
2014-08-18 13:30:00,21877,0
2014-08-18 14:00:00,21298,0
2014-08-18 14:30:00,21134,0
2014-08-18 15:00:00,20865,0
2014-08-18 15:30:00,19180,0
2014-08-18 16:00:00,18277,0
2014-08-18 16:30:00,15645,0
2014-08-18 17:00:00,15332,0
2014-08-18 17:30:00,16483,0
2014-08-18 18:00:00,12428,0
2014-08-18 18:30:00,13690,0
2014-08-18 19:00:00,11180,0
2014-08-18 19:30:00,8708,0
2014-08-18 20:00:00,10366,0
2014-08-18 20:30:00,9226,0
2014-08-18 21:00:00,6892,0
2014-08-18 21:30:00,7194,0
2014-08-18 22:00:00,5547,0
2014-08-18 22:30:00,5341,0
2014-08-18 23:00:00,5046,0
2014-08-18 23:30:00,4493,0
2014-08-19 00:00:00,5019,0
2014-08-19 00:30:00,4987,0
2014-08-19 01:00:00,4495,0
2014-08-19 01:30:00,5537,0
2014-08-19 02:00:00,5416,0
2014-08-19 02:30:00,6608,0
2014-08-19 03:00:00,6897,0
2014-08-19 03:30:00,8277,0
2014-08-19 04:00:00,10480,0
2014-08-19 04:30:00,9756,0
2014-08-19 05:00:00,10248,0
2014-08-19 05:30:00,13874,0
2014-08-19 06:00:00,14033,0
2014-08-19 06:30:00,14480,0
2014-08-19 07:00:00,15981,0
2014-08-19 07:30:00,16589,0
2014-08-19 08:00:00,19150,0
2014-08-19 08:30:00,19971,0
2014-08-19 09:00:00,20808,0
2014-08-19 09:30:00,21275,0
2014-08-19 10:00:00,20127,0
2014-08-19 10:30:00,21350,0
2014-08-19 11:00:00,22914,0
2014-08-19 11:30:00,20797,0
2014-08-19 12:00:00,22936,0
2014-08-19 12:30:00,22101,0
2014-08-19 13:00:00,23193,0
2014-08-19 13:30:00,22142,0
2014-08-19 14:00:00,22614,0
2014-08-19 14:30:00,21368,0
2014-08-19 15:00:00,20396,0
2014-08-19 15:30:00,18621,0
2014-08-19 16:00:00,18902,0
2014-08-19 16:30:00,19224,0
2014-08-19 17:00:00,14812,0
2014-08-19 17:30:00,14181,0
2014-08-19 18:00:00,15131,0
2014-08-19 18:30:00,13008,0
2014-08-19 19:00:00,11182,0
2014-08-19 19:30:00,10904,0
2014-08-19 20:00:00,9465,0
2014-08-19 20:30:00,7677,0
2014-08-19 21:00:00,6759,0
2014-08-19 21:30:00,7185,0
2014-08-19 22:00:00,6107,0
2014-08-19 22:30:00,6162,0
2014-08-19 23:00:00,5436,0
2014-08-19 23:30:00,4187,0
2014-08-20 00:00:00,5819,0
2014-08-20 00:30:00,3940,0
2014-08-20 01:00:00,4550,0
2014-08-20 01:30:00,4674,0
2014-08-20 02:00:00,4711,0
2014-08-20 02:30:00,6999,0
2014-08-20 03:00:00,6452,0
2014-08-20 03:30:00,7652,0
2014-08-20 04:00:00,9954,0
2014-08-20 04:30:00,10971,0
2014-08-20 05:00:00,10921,0
2014-08-20 05:30:00,11552,0
2014-08-20 06:00:00,13716,0
2014-08-20 06:30:00,13722,0
2014-08-20 07:00:00,15372,0
2014-08-20 07:30:00,17010,0
2014-08-20 08:00:00,18273,0
2014-08-20 08:30:00,18956,0
2014-08-20 09:00:00,20189,0
2014-08-20 09:30:00,22204,0
2014-08-20 10:00:00,22269,0
2014-08-20 10:30:00,23403,0
2014-08-20 11:00:00,23403,0
2014-08-20 11:30:00,23106,0
2014-08-20 12:00:00,22028,0
2014-08-20 12:30:00,21852,0
2014-08-20 13:00:00,22670,0
2014-08-20 13:30:00,21972,0
2014-08-20 14:00:00,21019,0
2014-08-20 14:30:00,21426,0
2014-08-20 15:00:00,21284,0
2014-08-20 15:30:00,19346,0
2014-08-20 16:00:00,18468,0
2014-08-20 16:30:00,16883,0
2014-08-20 17:00:00,15630,0
2014-08-20 17:30:00,16579,0
2014-08-20 18:00:00,12794,0
2014-08-20 18:30:00,12470,0
2014-08-20 19:00:00,11061,0
2014-08-20 19:30:00,10191,0
2014-08-20 20:00:00,10037,0
2014-08-20 20:30:00,8994,0
2014-08-20 21:00:00,7182,0
2014-08-20 21:30:00,7399,0
2014-08-20 22:00:00,5219,0
2014-08-20 22:30:00,5584,0
2014-08-20 23:00:00,6337,0
2014-08-20 23:30:00,4216,0
2014-08-21 00:00:00,4764,0
2014-08-21 00:30:00,5877,0
2014-08-21 01:00:00,4239,0
2014-08-21 01:30:00,5351,0
2014-08-21 02:00:00,5580,0
2014-08-21 02:30:00,5607,0
2014-08-21 03:00:00,7618,0
2014-08-21 03:30:00,7524,0
2014-08-21 04:00:00,10524,0
2014-08-21 04:30:00,10295,0
2014-08-21 05:00:00,11250,0
2014-08-21 05:30:00,12631,0
2014-08-21 06:00:00,13882,0
2014-08-21 06:30:00,14841,0
2014-08-21 07:00:00,16226,0
2014-08-21 07:30:00,16860,0
2014-08-21 08:00:00,18000,0
2014-08-21 08:30:00,19822,0
2014-08-21 09:00:00,18596,0
2014-08-21 09:30:00,20459,0
2014-08-21 10:00:00,21774,0
2014-08-21 10:30:00,22573,0
2014-08-21 11:00:00,22374,0
2014-08-21 11:30:00,23030,0
2014-08-21 12:00:00,22720,0
2014-08-21 12:30:00,21432,0
2014-08-21 13:00:00,23438,0
2014-08-21 13:30:00,22514,0
2014-08-21 14:00:00,21001,0
2014-08-21 14:30:00,22278,0
2014-08-21 15:00:00,20847,0
2014-08-21 15:30:00,18900,0
2014-08-21 16:00:00,19285,0
2014-08-21 16:30:00,17751,0
2014-08-21 17:00:00,16844,0
2014-08-21 17:30:00,14519,0
2014-08-21 18:00:00,13354,0
2014-08-21 18:30:00,11941,0
2014-08-21 19:00:00,10986,0
2014-08-21 19:30:00,8428,0
2014-08-21 20:00:00,10067,0
2014-08-21 20:30:00,7255,0
2014-08-21 21:00:00,7750,0
2014-08-21 21:30:00,5462,0
2014-08-21 22:00:00,5926,0
2014-08-21 22:30:00,4346,0
2014-08-21 23:00:00,4897,0
2014-08-21 23:30:00,3398,0
2014-08-22 00:00:00,4126,0
2014-08-22 00:30:00,5206,0
2014-08-22 01:00:00,5084,0
2014-08-22 01:30:00,5437,0
2014-08-22 02:00:00,5145,0
2014-08-22 02:30:00,4743,0
2014-08-22 03:00:00,6580,0
2014-08-22 03:30:00,7790,0
2014-08-22 04:00:00,10383,0
2014-08-22 04:30:00,10734,0
2014-08-22 05:00:00,11672,0
2014-08-22 05:30:00,12133,0
2014-08-22 06:00:00,13216,0
2014-08-22 06:30:00,15513,0
2014-08-22 07:00:00,15883,0
2014-08-22 07:30:00,17051,0
2014-08-22 08:00:00,19934,0
2014-08-22 08:30:00,18615,0
2014-08-22 09:00:00,20080,0
2014-08-22 09:30:00,20899,0
2014-08-22 10:00:00,21246,0
2014-08-22 10:30:00,21170,0
2014-08-22 11:00:00,23704,0
2014-08-22 11:30:00,21791,0
2014-08-22 12:00:00,22273,0
2014-08-22 12:30:00,23126,0
2014-08-22 13:00:00,21691,0
2014-08-22 13:30:00,22175,0
2014-08-22 14:00:00,21562,0
2014-08-22 14:30:00,20909,0
2014-08-22 15:00:00,20193,0
2014-08-22 15:30:00,18273,0
2014-08-22 16:00:00,17960,0
2014-08-22 16:30:00,18348,0
2014-08-22 17:00:00,17112,0
2014-08-22 17:30:00,14536,0
2014-08-22 18:00:00,14667,0
2014-08-22 18:30:00,11847,0
2014-08-22 19:00:00,10327,0
2014-08-22 19:30:00,8665,0
2014-08-22 20:00:00,8309,0
2014-08-22 20:30:00,8567,0
2014-08-22 21:00:00,7034,0
2014-08-22 21:30:00,7830,0
2014-08-22 22:00:00,6504,0
2014-08-22 22:30:00,5016,0
2014-08-22 23:00:00,4734,0
2014-08-22 23:30:00,4505,0
2014-08-23 00:00:00,4799,0
2014-08-23 00:30:00,3761,0
2014-08-23 01:00:00,4260,0
2014-08-23 01:30:00,4020,0
2014-08-23 02:00:00,6110,0
2014-08-23 02:30:00,5373,0
2014-08-23 03:00:00,5825,0
2014-08-23 03:30:00,5913,0
2014-08-23 04:00:00,8772,0
2014-08-23 04:30:00,8465,0
2014-08-23 05:00:00,9873,0
2014-08-23 05:30:00,10627,0
2014-08-23 06:00:00,11850,0
2014-08-23 06:30:00,11458,0
2014-08-23 07:00:00,13442,0
2014-08-23 07:30:00,14194,0
2014-08-23 08:00:00,17742,0
2014-08-23 08:30:00,17947,0
2014-08-23 09:00:00,18007,0
2014-08-23 09:30:00,20336,0
2014-08-23 10:00:00,19950,0
2014-08-23 10:30:00,18315,0
2014-08-23 11:00:00,18699,0
2014-08-23 11:30:00,20145,0
2014-08-23 12:00:00,19944,0
2014-08-23 12:30:00,20100,0
2014-08-23 13:00:00,19067,0
2014-08-23 13:30:00,20867,0
2014-08-23 14:00:00,18647,0
2014-08-23 14:30:00,19243,0
2014-08-23 15:00:00,18824,0
2014-08-23 15:30:00,16401,0
2014-08-23 16:00:00,16461,0
2014-08-23 16:30:00,16335,0
2014-08-23 17:00:00,15237,0
2014-08-23 17:30:00,13645,0
2014-08-23 18:00:00,12351,0
2014-08-23 18:30:00,11018,0
2014-08-23 19:00:00,10944,0
2014-08-23 19:30:00,9404,0
2014-08-23 20:00:00,8099,0
2014-08-23 20:30:00,6751,0
